tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,tenure_missing_flag,warehouse_missing_flag,days_missing_flag,churn
23,6.0,4,Mobile Phone,3,Divorced,3,0,2,136.9,0,0,0,0
0,9.0,4,Fashion,2,Divorced,2,1,7,203.25,0,0,0,1
20,15.0,5,Laptop & Accessory,5,Married,10,1,8,171.15,0,0,0,0
9,23.0,4,Fashion,4,Married,2,0,10,205.2,0,0,0,0
27,16.0,3,Laptop & Accessory,5,Single,7,1,4,144.4,0,0,0,0
8,6.0,3,Fashion,4,Divorced,2,0,6,172.95,0,0,0,0
29,15.0,5,Grocery,4,Married,3,1,1,260.77,0,0,0,0
2,13.0,1,Mobile Phone,3,Married,7,0,0,124.51,0,1,0,0
29,15.0,3,Grocery,1,Married,8,0,3,211.03,0,0,1,0
22,17.0,5,Others,4,Married,6,0,10,321.65,0,0,0,0
11,12.0,4,Laptop & Accessory,3,Married,3,0,7,153.21,0,0,0,0
1,14.0,5,Laptop & Accessory,5,Single,10,0,8,193.11,0,0,0,0
9,27.0,3,Laptop & Accessory,4,Married,5,0,7,189.26,0,0,0,1
17,13.0,5,Grocery,2,Married,6,1,1,291.27,0,0,0,0
11,24.0,5,Laptop & Accessory,1,Married,4,1,0,158.11,0,0,0,0
15,6.0,3,Laptop & Accessory,3,Married,2,0,6,149.07,0,0,0,0
0,13.0,3,Mobile Phone,2,Divorced,2,1,0,125.15,0,1,0,1
14,6.0,1,Fashion,5,Married,2,0,7,183.92,0,0,0,0
8,24.0,1,Laptop & Accessory,5,Married,2,0,10,152.08,0,0,0,0
0,13.0,3,Mobile Phone,3,Married,1,1,7,123.08,1,0,0,0
1,11.0,4,Mobile Phone,2,Single,3,1,3,153.75,0,0,0,0
0,6.0,3,Mobile Phone,2,Married,4,0,2,122.7,1,0,0,0
6,12.0,3,Laptop & Accessory,1,Married,4,0,7,177.25,0,0,0,0
0,26.0,5,Laptop & Accessory,3,Married,4,1,2,145.59,0,0,0,1
23,9.0,4,Others,1,Married,5,0,4,316.61,0,0,0,0
19,8.0,4,Laptop & Accessory,3,Single,6,0,4,178.99,0,0,0,0
19,12.0,6,Laptop & Accessory,5,Single,3,1,5,182.69,0,0,0,0
10,7.0,5,Laptop & Accessory,1,Married,2,0,3,195.25,0,0,0,0
0,8.0,4,Mobile Phone,2,Single,8,0,0,127.85,0,0,0,1
2,14.0,4,Laptop & Accessory,5,Single,2,0,4,173.98,0,0,0,0
2,16.0,3,Mobile Phone,4,Married,1,0,1,132.91,0,0,0,0
27,11.0,3,Others,5,Married,5,0,2,294.06,0,0,0,0
22,10.0,4,Others,3,Divorced,3,0,0,287.11,0,0,0,0
1,32.0,4,Laptop & Accessory,5,Divorced,2,0,4,147.24,0,0,0,0
0,29.0,3,Fashion,5,Married,10,1,2,199.5,0,0,0,1
12,36.0,4,Laptop & Accessory,1,Single,3,0,10,149.06,0,0,0,0
1,7.0,4,Mobile Phone,4,Single,3,1,5,157.02,0,0,0,1
1,6.0,5,Laptop & Accessory,2,Divorced,1,0,5,166.74,0,0,0,0
17,14.0,4,Fashion,5,Divorced,10,0,3,224.85,0,0,1,0
20,21.0,4,Mobile Phone,4,Married,11,1,4,174.63,0,0,0,1
9,30.0,3,Laptop & Accessory,4,Married,8,0,8,156.74,0,0,0,0
8,13.0,3,Mobile Phone,2,Divorced,2,0,2,125.72,0,1,0,0
0,8.0,4,Mobile Phone,2,Single,2,0,0,111.02,0,0,0,1
0,12.0,5,Laptop & Accessory,3,Divorced,5,1,7,161.72,0,0,0,1
1,29.0,4,Laptop & Accessory,3,Married,3,1,8,186.79,0,0,0,1
7,11.0,5,Mobile Phone,4,Divorced,10,0,3,163.38,0,0,0,0
5,14.0,4,Laptop & Accessory,4,Divorced,2,1,9,152.28,0,0,0,0
0,15.0,3,Mobile Phone,1,Single,2,0,0,110.81,0,0,0,1
10,6.0,5,Laptop & Accessory,1,Married,2,0,3,195.25,0,0,0,0
22,14.0,4,Laptop & Accessory,4,Married,2,0,7,151.3,0,0,0,0
7,10.0,3,Fashion,1,Married,3,1,0,197.13,0,0,0,0
13,13.0,3,Mobile Phone,4,Married,4,0,3,123.87,0,1,0,0
6,9.0,4,Mobile Phone,4,Married,3,0,8,148.7,0,0,0,0
0,21.0,3,Mobile Phone,1,Single,2,0,0,128.71,0,0,0,0
27,14.0,4,Others,3,Married,5,0,8,311.06,0,0,0,0
4,18.0,3,Mobile Phone,2,Divorced,9,1,2,139.29,0,0,0,0
6,9.0,4,Laptop & Accessory,4,Divorced,2,1,3,165.78,0,0,0,0
14,9.0,4,Laptop & Accessory,4,Married,9,0,4,182.15,0,0,0,0
0,16.0,4,Laptop & Accessory,1,Married,2,1,4,157.69,0,0,0,0
13,6.0,5,Others,2,Divorced,3,0,4,317.72,0,0,0,0
0,15.0,4,Mobile Phone,5,Married,4,0,2,144.0,0,0,0,1
1,18.0,4,Mobile Phone,5,Divorced,2,0,5,145.99,0,0,0,0
1,35.0,5,Laptop & Accessory,3,Married,4,0,3,211.39,0,0,1,0
16,30.0,5,Laptop & Accessory,3,Single,3,0,8,168.32,0,0,0,0
9,25.0,4,Fashion,1,Single,4,0,3,218.62,0,0,1,0
23,6.0,3,Laptop & Accessory,3,Married,1,0,13,163.47,0,0,0,0
30,13.0,3,Others,5,Married,6,0,10,295.66,0,0,0,0
24,16.0,4,Others,3,Married,6,1,1,318.31,0,0,0,0
1,16.0,4,Mobile Phone,4,Married,8,0,3,145.24,0,0,0,0
20,25.0,4,Laptop & Accessory,3,Married,4,0,9,173.1,0,0,0,0
16,18.0,4,Grocery,4,Married,2,0,9,243.36,0,0,0,0
10,6.0,3,Fashion,1,Single,5,0,2,174.91,0,0,0,0
16,10.0,4,Fashion,1,Single,4,0,17,202.31,0,0,0,0
18,15.0,3,Fashion,5,Married,5,1,2,207.61,0,0,0,0
6,23.0,3,Grocery,3,Single,2,0,0,274.44,0,0,0,0
8,26.0,4,Laptop & Accessory,4,Married,6,0,11,169.44,0,0,0,0
10,7.0,4,Laptop & Accessory,4,Divorced,2,0,6,177.28,0,0,0,0
26,7.0,5,Others,3,Married,2,0,10,324.99,0,0,0,0
27,23.0,3,Fashion,3,Divorced,9,0,8,207.39,0,0,0,0
29,21.0,3,Others,4,Single,10,0,16,312.22,0,0,0,0
3,11.0,5,Mobile Phone,5,Married,3,0,1,146.09,0,0,0,0
13,20.0,4,Others,3,Single,2,0,9,296.26,0,0,0,0
6,12.0,2,Mobile Phone,1,Married,5,0,3,158.12,0,0,0,0
2,26.0,3,Laptop & Accessory,1,Married,3,0,2,169.31,0,0,0,0
6,9.0,3,Laptop & Accessory,2,Single,9,0,8,175.55,0,0,0,0
9,6.0,3,Laptop & Accessory,4,Divorced,1,0,5,152.28,0,0,0,0
9,10.0,3,Laptop & Accessory,4,Married,8,0,2,151.31,0,0,0,0
22,11.0,4,Fashion,2,Single,3,0,9,203.98,0,0,0,0
11,21.0,4,Fashion,1,Married,1,1,3,215.1,0,0,1,0
10,10.0,3,Mobile Phone,3,Married,8,1,3,129.96,0,0,0,0
9,8.0,4,Laptop & Accessory,1,Single,2,0,8,138.86,0,0,0,0
1,9.0,5,Mobile Phone,2,Single,3,0,1,150.64,0,0,0,1
4,13.0,4,Mobile Phone,4,Single,1,1,2,126.57,0,1,0,0
1,23.0,4,Mobile Phone,4,Married,11,0,3,153.11,0,0,0,0
9,7.0,5,Mobile Phone,3,Divorced,8,0,8,147.58,0,0,0,0
8,11.0,4,Laptop & Accessory,3,Married,11,0,3,190.38,0,0,0,0
9,16.0,4,Laptop & Accessory,3,Single,3,0,9,175.98,0,0,0,0
24,9.0,4,Grocery,3,Divorced,7,0,4,301.39,0,0,0,0
0,13.0,4,Mobile Phone,4,Married,2,0,0,125.96,0,1,0,1
9,35.0,5,Mobile Phone,3,Married,2,0,3,149.3,0,0,0,0
7,25.0,3,Laptop & Accessory,4,Married,5,0,10,144.44,0,0,0,0
1,26.0,4,Mobile Phone,1,Married,5,0,3,161.69,0,0,0,0
11,15.0,4,Laptop & Accessory,4,Married,4,0,8,165.71,0,0,0,0
7,15.0,4,Laptop & Accessory,3,Married,2,0,3,196.04,0,0,0,0
5,13.0,4,Mobile Phone,4,Divorced,7,0,2,123.32,0,1,0,0
9,25.0,4,Laptop & Accessory,3,Divorced,3,0,1,171.01,0,0,0,0
3,14.0,4,Mobile Phone,5,Single,5,0,3,145.62,0,0,0,0
14,9.0,5,Mobile Phone,2,Single,2,1,4,148.42,0,0,0,0
0,35.0,4,Mobile Phone,4,Single,1,0,4,134.79,0,0,0,1
13,31.0,4,Laptop & Accessory,1,Single,9,0,8,166.08,0,0,0,0
17,6.0,3,Laptop & Accessory,3,Divorced,8,0,0,147.68,0,0,0,0
0,29.0,4,Fashion,5,Married,2,0,10,173.36,0,0,0,1
19,35.0,5,Grocery,4,Single,3,0,7,292.04,0,0,0,0
18,8.0,4,Laptop & Accessory,1,Married,2,0,9,157.7,0,0,0,0
13,18.0,4,Fashion,2,Divorced,3,0,8,201.54,0,0,0,1
0,11.0,3,Mobile Phone,2,Single,2,0,0,110.51,0,0,0,0
13,18.0,4,Fashion,1,Married,3,0,8,201.54,0,0,0,1
8,7.0,2,Laptop & Accessory,2,Married,2,0,3,222.25,0,0,1,0
16,7.0,4,Laptop & Accessory,3,Married,3,0,7,174.07,0,0,0,0
7,8.0,4,Laptop & Accessory,5,Married,7,0,9,159.57,0,0,0,0
0,29.0,4,Laptop & Accessory,3,Divorced,4,1,1,159.16,0,0,0,1
8,8.0,4,Fashion,1,Single,3,0,3,223.88,0,0,1,0
2,8.0,3,Laptop & Accessory,2,Single,2,0,9,145.54,0,0,0,0
20,13.0,4,Mobile Phone,1,Married,10,1,0,123.8,0,1,0,1
2,24.0,4,Laptop & Accessory,5,Married,3,0,9,170.58,0,0,0,0
0,13.0,4,Mobile Phone,3,Married,2,1,7,123.66,0,1,0,1
8,15.0,4,Fashion,3,Married,2,1,15,206.85,0,0,0,0
4,32.0,4,Laptop & Accessory,3,Divorced,9,1,3,172.36,0,0,0,0
15,8.0,4,Mobile Phone,1,Married,5,0,1,152.82,0,0,0,0
13,16.0,4,Laptop & Accessory,4,Single,22,0,4,192.82,0,0,0,0
4,13.0,1,Laptop & Accessory,1,Married,5,0,7,169.29,0,0,0,0
1,9.0,4,Mobile Phone,4,Married,11,0,3,159.68,0,0,0,0
0,17.0,2,Laptop & Accessory,3,Divorced,9,0,2,147.07,0,0,0,1
3,30.0,3,Mobile Phone,3,Married,2,0,0,126.93,0,0,0,0
24,9.0,4,Grocery,3,Married,7,0,4,301.39,0,0,0,0
7,8.0,3,Laptop & Accessory,2,Single,2,0,4,162.74,0,0,0,0
8,7.0,2,Mobile Phone,1,Single,4,0,4,157.8,0,0,0,0
7,7.0,2,Laptop & Accessory,4,Married,3,1,3,179.88,0,0,0,0
0,9.0,4,Mobile Phone,1,Married,1,1,0,128.53,0,0,0,1
16,9.0,4,Mobile Phone,3,Married,2,1,1,151.96,0,0,0,0
9,9.0,3,Laptop & Accessory,4,Single,5,0,7,144.85,0,0,0,0
28,18.0,4,Grocery,1,Married,5,0,13,285.32,0,0,0,0
0,6.0,4,Laptop & Accessory,2,Divorced,7,0,2,147.75,0,0,0,0
1,22.0,4,Fashion,3,Married,9,1,8,261.1,0,0,0,1
9,9.0,3,Mobile Phone,4,Married,2,0,7,136.92,0,0,0,0
29,27.0,4,Laptop & Accessory,1,Married,5,1,9,179.15,0,0,0,0
8,17.0,4,Laptop & Accessory,3,Married,3,1,8,165.01,0,0,0,0
2,13.0,3,Laptop & Accessory,1,Married,2,1,0,166.23,0,0,0,0
29,9.0,5,Grocery,5,Single,9,0,3,292.56,0,0,0,0
7,24.0,4,Grocery,3,Single,3,0,1,299.44,0,0,0,0
20,10.0,4,Grocery,3,Divorced,5,0,10,299.65,0,0,0,0
6,36.0,4,Mobile Phone,3,Single,11,0,8,165.25,0,0,0,0
27,8.0,4,Fashion,3,Divorced,7,0,0,206.86,0,0,0,0
3,7.0,4,Laptop & Accessory,5,Married,2,0,3,178.73,0,0,0,0
31,14.0,2,Laptop & Accessory,2,Married,2,1,10,177.2,0,0,0,0
0,12.0,1,Mobile Phone,5,Married,2,1,0,116.01,1,0,0,1
30,9.0,4,Laptop & Accessory,2,Single,6,0,5,151.71,0,0,0,0
0,9.0,3,Mobile Phone,4,Single,5,0,2,120.88,1,0,0,0
1,23.0,4,Laptop & Accessory,5,Single,7,0,3,178.24,0,0,0,1
15,21.0,4,Mobile Phone,3,Married,6,0,9,149.51,0,0,0,0
18,36.0,4,Laptop & Accessory,1,Single,3,0,18,170.41,0,0,0,0
15,14.0,3,Others,1,Married,2,0,9,284.3,0,0,0,0
4,32.0,4,Laptop & Accessory,3,Married,9,1,3,172.36,0,0,0,0
2,12.0,4,Mobile Phone,4,Married,2,0,0,128.04,0,0,0,0
0,15.0,3,Mobile Phone,5,Single,8,0,4,142.0,0,0,0,1
9,10.0,5,Mobile Phone,3,Married,3,0,1,137.81,0,0,0,0
1,21.0,4,Mobile Phone,5,Married,3,1,9,147.35,0,0,0,0
6,16.0,6,Laptop & Accessory,1,Married,2,0,8,171.68,0,0,0,0
1,31.0,6,Mobile Phone,2,Single,3,1,1,136.18,0,0,0,1
20,8.0,3,Laptop & Accessory,1,Married,6,0,4,150.7,0,0,0,0
31,13.0,4,Mobile Phone,3,Married,10,0,3,147.67,0,0,0,0
1,21.0,4,Mobile Phone,1,Married,7,1,5,149.36,0,0,0,1
1,7.0,4,Laptop & Accessory,3,Divorced,2,0,3,173.98,0,0,0,0
10,31.0,3,Laptop & Accessory,3,Married,4,1,7,144.49,0,0,0,0
3,10.0,5,Fashion,3,Divorced,3,0,8,244.35,0,0,0,0
4,11.0,3,Mobile Phone,4,Married,2,0,2,127.89,0,0,0,0
4,7.0,4,Mobile Phone,4,Divorced,2,1,8,160.79,0,0,0,0
5,9.0,6,Mobile Phone,1,Married,3,1,1,136.29,0,0,0,0
6,17.0,4,Fashion,1,Single,4,0,1,237.44,0,0,0,0
0,13.0,3,Mobile Phone,1,Single,3,0,2,125.8,0,1,0,0
28,8.0,4,Mobile Phone,1,Married,9,0,4,126.62,0,0,0,0
22,8.0,3,Others,1,Married,4,0,3,291.61,0,0,0,0
5,16.0,5,Mobile Phone,4,Single,2,1,3,151.57,0,0,0,0
19,6.0,1,Grocery,5,Single,2,0,12,275.67,0,0,0,0
7,21.0,3,Grocery,5,Married,8,0,9,270.07,0,0,0,0
2,8.0,3,Laptop & Accessory,1,Single,2,0,9,145.54,0,0,0,0
28,32.0,4,Others,1,Married,2,0,13,295.86,0,0,0,0
1,22.0,6,Laptop & Accessory,1,Married,8,1,3,179.4,0,0,0,1
17,17.0,4,Mobile Phone,2,Single,2,0,8,149.55,0,0,0,0
16,12.0,4,Others,3,Married,8,0,14,293.92,0,0,0,0
7,19.0,3,Fashion,3,Married,2,0,1,186.28,0,0,0,0
8,15.0,2,Laptop & Accessory,3,Married,4,0,3,169.04,0,0,0,0
0,7.0,3,Mobile Phone,1,Married,5,0,2,132.29,0,0,0,0
0,6.0,5,Mobile Phone,4,Single,8,1,7,122.16,1,0,0,1
15,23.0,2,Laptop & Accessory,5,Single,4,1,2,165.45,0,0,0,0
7,9.0,3,Laptop & Accessory,4,Married,2,0,9,154.33,0,0,0,0
16,13.0,4,Fashion,5,Married,11,0,8,258.48,0,0,0,0
16,22.0,3,Grocery,2,Divorced,6,1,9,260.64,0,0,0,0
0,35.0,3,Mobile Phone,5,Married,2,0,2,139.07,0,0,0,0
2,36.0,4,Laptop & Accessory,5,Divorced,9,1,1,191.73,0,0,0,1
8,13.0,3,Mobile Phone,1,Married,2,0,2,125.72,0,1,0,0
1,7.0,4,Mobile Phone,2,Single,3,0,1,141.11,0,0,0,0
1,18.0,4,Mobile Phone,4,Married,3,0,3,147.44,0,0,0,0
6,10.0,4,Laptop & Accessory,5,Divorced,3,0,4,192.25,0,0,0,0
11,36.0,4,Fashion,4,Married,3,1,10,243.49,0,0,0,1
19,13.0,3,Mobile Phone,1,Single,2,0,0,125.87,0,1,0,1
6,8.0,4,Fashion,1,Married,3,0,3,229.22,0,0,1,0
19,30.0,4,Laptop & Accessory,5,Divorced,3,1,9,161.33,0,0,0,0
31,31.0,3,Fashion,2,Married,5,1,3,219.39,0,0,1,0
5,15.0,3,Laptop & Accessory,1,Married,2,1,5,163.22,0,0,0,0
1,12.0,2,Mobile Phone,3,Single,5,1,4,149.32,0,0,0,1
8,17.0,2,Laptop & Accessory,1,Married,3,0,3,172.24,0,0,0,0
8,9.0,4,Laptop & Accessory,1,Single,3,0,5,187.74,0,0,0,0
27,10.0,4,Grocery,3,Divorced,5,1,4,300.84,0,0,0,0
21,9.0,5,Mobile Phone,2,Single,3,1,3,157.94,0,0,0,0
4,14.0,4,Laptop & Accessory,5,Married,9,0,3,172.79,0,0,0,0
28,8.0,3,Fashion,4,Married,4,0,3,209.76,0,0,1,0
5,18.0,4,Mobile Phone,2,Divorced,5,1,3,148.56,0,0,0,0
10,11.0,3,Laptop & Accessory,1,Married,8,0,4,163.47,0,0,0,0
0,22.0,3,Laptop & Accessory,5,Single,6,0,2,153.24,0,0,0,1
16,17.0,4,Mobile Phone,3,Married,5,0,4,154.36,0,0,0,0
4,9.0,4,Mobile Phone,1,Single,2,0,8,150.64,0,0,0,0
5,21.0,3,Laptop & Accessory,1,Married,6,0,2,166.67,0,0,0,0
1,19.0,4,Laptop & Accessory,1,Single,5,1,8,170.81,0,0,0,1
8,7.0,4,Mobile Phone,5,Married,7,0,4,154.96,0,0,0,0
1,17.0,4,Laptop & Accessory,2,Single,2,0,2,174.5,0,0,0,0
10,15.0,5,Fashion,5,Single,3,0,10,200.87,0,0,0,0
1,19.0,3,Mobile Phone,4,Single,3,0,1,152.16,0,0,0,1
14,10.0,5,Mobile Phone,3,Married,3,1,3,151.83,0,0,0,1
1,9.0,4,Mobile Phone,3,Single,8,0,2,168.82,0,0,0,1
1,12.0,5,Mobile Phone,3,Single,2,0,1,154.66,0,0,0,0
0,16.0,4,Mobile Phone,4,Single,2,1,0,118.59,1,0,0,1
0,14.0,1,Mobile Phone,1,Married,2,0,1,122.69,1,0,0,0
12,9.0,4,Laptop & Accessory,3,Married,1,0,7,130.69,0,0,0,0
7,8.0,3,Laptop & Accessory,1,Single,2,0,11,166.87,0,0,0,0
6,9.0,3,Mobile Phone,3,Married,2,1,0,129.09,0,0,0,0
9,8.0,6,Mobile Phone,1,Married,3,0,2,154.77,0,0,0,0
21,7.0,4,Others,1,Single,7,0,0,282.65,0,0,0,0
0,9.0,4,Mobile Phone,1,Single,1,0,1,120.45,1,0,0,0
10,9.0,4,Laptop & Accessory,4,Single,11,1,13,179.1,0,0,0,0
8,15.0,4,Laptop & Accessory,3,Single,5,0,4,186.42,0,0,0,0
3,11.0,3,Fashion,1,Married,3,0,4,194.19,0,0,0,0
10,16.0,3,Mobile Phone,5,Married,7,0,3,134.52,0,0,0,0
1,9.0,5,Mobile Phone,3,Single,8,1,1,145.9,0,0,0,1
0,13.0,3,Mobile Phone,3,Divorced,2,1,2,128.86,0,0,0,1
25,21.0,4,Laptop & Accessory,2,Divorced,6,0,8,174.36,0,0,0,0
14,9.0,2,Laptop & Accessory,3,Married,7,0,9,188.77,0,0,0,0
1,25.0,4,Mobile Phone,5,Married,2,0,3,131.96,0,0,0,0
1,16.0,4,Mobile Phone,1,Single,3,0,3,151.1,0,0,0,0
11,8.0,3,Laptop & Accessory,3,Married,10,0,0,165.53,0,0,0,0
10,17.0,3,Mobile Phone,3,Single,5,0,2,136.29,0,0,0,0
0,11.0,4,Mobile Phone,5,Married,7,0,0,121.07,1,0,0,1
0,7.0,3,Mobile Phone,4,Single,2,1,2,123.02,1,0,0,1
3,15.0,6,Laptop & Accessory,5,Married,5,0,3,222.15,0,0,1,0
4,12.0,5,Laptop & Accessory,3,Married,3,0,3,186.18,0,0,0,0
30,6.0,3,Others,5,Divorced,4,1,5,297.01,0,0,0,0
1,17.0,4,Mobile Phone,3,Single,3,1,2,135.09,0,0,0,1
0,9.0,3,Mobile Phone,2,Divorced,2,0,0,117.06,1,0,0,0
10,34.0,4,Laptop & Accessory,3,Married,8,0,8,177.37,0,0,0,0
1,8.0,6,Mobile Phone,3,Single,3,0,1,138.59,0,0,0,1
5,19.0,4,Others,3,Married,3,0,9,320.45,0,0,0,1
10,6.0,3,Fashion,2,Single,5,0,2,174.91,0,0,0,0
15,11.0,3,Fashion,4,Single,10,1,7,184.46,0,0,0,1
6,11.0,4,Fashion,2,Married,5,0,2,171.19,0,0,0,0
1,9.0,4,Mobile Phone,1,Married,8,1,3,162.22,0,0,0,1
28,24.0,3,Laptop & Accessory,4,Married,4,1,7,163.85,0,0,0,0
7,13.0,3,Mobile Phone,1,Single,2,0,0,129.72,0,0,0,0
18,8.0,3,Laptop & Accessory,4,Divorced,1,0,7,148.05,0,0,0,0
19,30.0,4,Laptop & Accessory,5,Married,3,1,9,161.33,0,0,0,0
1,30.0,5,Laptop & Accessory,1,Married,9,1,1,166.57,0,0,0,0
19,8.0,3,Others,1,Married,8,1,2,293.28,0,0,0,0
15,26.0,4,Laptop & Accessory,5,Married,4,0,1,155.72,0,0,0,0
30,30.0,4,Grocery,4,Divorced,6,1,10,259.02,0,0,0,0
22,13.0,4,Fashion,3,Single,9,0,0,145.0,0,0,0,0
1,9.0,4,Mobile Phone,5,Married,5,0,1,148.22,0,0,0,0
3,12.0,4,Laptop & Accessory,2,Divorced,5,0,1,145.86,0,0,0,1
5,15.0,4,Fashion,2,Married,3,0,10,232.93,0,0,0,0
1,10.0,5,Mobile Phone,3,Single,3,0,3,155.33,0,0,0,0
11,18.0,4,Fashion,1,Married,3,1,8,246.85,0,0,0,0
13,13.0,3,Mobile Phone,3,Married,3,0,2,123.45,0,1,0,0
23,7.0,4,Grocery,3,Single,6,0,1,278.79,0,0,0,0
0,7.0,3,Mobile Phone,1,Married,2,0,3,120.44,1,0,0,0
1,29.0,4,Mobile Phone,3,Single,3,1,1,141.75,0,0,0,1
1,11.0,4,Mobile Phone,3,Single,3,0,1,148.18,0,0,0,0
9,9.0,4,Fashion,1,Married,1,0,4,176.44,0,0,0,0
4,8.0,3,Laptop & Accessory,5,Single,8,0,3,153.32,0,0,0,0
1,11.0,3,Laptop & Accessory,5,Single,1,0,3,184.63,0,0,0,0
10,7.0,4,Laptop & Accessory,4,Married,2,0,6,177.28,0,0,0,0
1,17.0,4,Fashion,5,Married,3,0,3,212.93,0,0,1,0
11,6.0,4,Laptop & Accessory,2,Single,5,0,1,186.86,0,0,0,0
3,14.0,4,Laptop & Accessory,1,Married,3,1,1,191.23,0,0,0,0
4,36.0,4,Laptop & Accessory,5,Married,10,0,4,166.15,0,0,0,0
14,13.0,1,Mobile Phone,3,Married,2,0,8,133.76,0,0,0,0
1,21.0,4,Mobile Phone,3,Single,3,0,1,140.14,0,0,0,0
0,27.0,3,Mobile Phone,2,Divorced,8,0,2,122.58,1,0,0,0
2,6.0,3,Laptop & Accessory,3,Married,2,0,9,143.19,0,0,0,0
1,28.0,5,Mobile Phone,5,Married,2,0,1,147.96,0,0,0,0
0,31.0,3,Mobile Phone,4,Married,2,1,8,120.22,1,0,0,1
5,10.0,4,Laptop & Accessory,3,Divorced,2,0,8,161.62,0,0,0,0
2,13.0,4,Mobile Phone,2,Married,7,0,3,125.32,0,1,0,0
1,9.0,4,Laptop & Accessory,1,Married,2,0,3,167.27,0,0,0,0
14,9.0,4,Laptop & Accessory,4,Married,3,0,4,189.38,0,0,0,0
9,10.0,4,Laptop & Accessory,2,Single,2,0,8,158.1,0,0,0,0
9,30.0,4,Mobile Phone,5,Married,5,1,3,165.14,0,0,0,0
27,11.0,3,Others,5,Divorced,5,0,2,294.06,0,0,0,0
9,6.0,3,Laptop & Accessory,2,Single,5,0,0,166.53,0,0,0,0
0,28.0,3,Laptop & Accessory,3,Married,2,1,7,161.79,0,0,0,1
1,13.0,2,Mobile Phone,1,Married,2,0,8,150.44,0,0,0,0
20,10.0,3,Laptop & Accessory,1,Single,2,1,7,141.63,0,0,0,0
31,7.0,4,Laptop & Accessory,3,Married,4,0,3,192.55,0,0,0,0
13,15.0,4,Mobile Phone,3,Divorced,3,0,8,162.55,0,0,0,0
6,14.0,3,Mobile Phone,4,Divorced,3,0,4,152.94,0,0,0,0
5,6.0,3,Mobile Phone,2,Married,1,0,2,123.14,0,0,0,0
13,17.0,4,Laptop & Accessory,5,Married,4,0,8,178.77,0,0,0,0
5,14.0,1,Laptop & Accessory,2,Divorced,2,0,8,162.09,0,0,0,0
8,8.0,5,Mobile Phone,4,Married,7,0,3,157.94,0,0,0,0
3,10.0,4,Laptop & Accessory,3,Married,6,1,1,177.38,0,0,0,1
0,10.0,4,Mobile Phone,1,Married,1,0,4,131.62,0,0,0,0
18,14.0,3,Laptop & Accessory,1,Married,10,0,8,136.97,0,0,0,0
2,29.0,3,Mobile Phone,5,Single,1,0,3,139.04,0,0,0,1
7,13.0,3,Mobile Phone,5,Divorced,5,0,2,123.62,0,1,0,1
7,7.0,2,Laptop & Accessory,5,Married,3,0,9,165.37,0,0,0,0
6,15.0,2,Laptop & Accessory,2,Divorced,3,0,9,187.09,0,0,0,0
2,23.0,2,Laptop & Accessory,5,Single,2,0,8,181.61,0,0,0,0
1,23.0,3,Laptop & Accessory,5,Married,2,0,8,145.58,0,0,0,0
6,14.0,3,Laptop & Accessory,3,Married,1,0,2,171.04,0,0,0,0
25,16.0,4,Mobile Phone,1,Married,5,0,4,145.75,0,0,0,0
9,16.0,5,Fashion,3,Divorced,3,1,16,231.85,0,0,0,0
7,13.0,3,Mobile Phone,5,Married,5,0,2,123.62,0,1,0,1
13,10.0,3,Laptop & Accessory,4,Divorced,11,0,7,188.89,0,0,0,0
0,30.0,4,Laptop & Accessory,4,Single,1,1,10,145.99,0,0,0,1
25,14.0,3,Mobile Phone,5,Divorced,10,0,4,129.5,0,0,0,0
6,14.0,3,Laptop & Accessory,3,Single,3,1,0,163.88,0,0,0,0
5,15.0,4,Laptop & Accessory,1,Single,3,0,9,169.24,0,0,0,0
11,7.0,6,Laptop & Accessory,1,Married,3,0,3,220.25,0,0,1,0
15,7.0,3,Fashion,5,Divorced,3,0,8,208.92,0,0,0,0
14,6.0,4,Others,3,Married,2,0,10,291.89,0,0,0,0
1,11.0,4,Fashion,5,Single,2,1,3,220.82,0,0,1,1
1,33.0,5,Mobile Phone,3,Married,3,1,4,153.14,0,0,0,0
0,13.0,5,Mobile Phone,5,Married,2,0,1,124.51,0,1,0,0
11,18.0,4,Fashion,2,Married,3,1,8,246.85,0,0,0,0
23,25.0,4,Laptop & Accessory,2,Married,3,1,8,193.04,0,0,0,0
5,12.0,4,Laptop & Accessory,5,Single,2,0,3,224.36,0,0,1,0
17,7.0,1,Laptop & Accessory,5,Married,3,0,2,150.33,0,0,0,0
16,15.0,4,Others,2,Married,3,0,10,309.3,0,0,0,0
1,7.0,5,Laptop & Accessory,5,Divorced,7,0,1,167.98,0,0,0,0
8,17.0,4,Mobile Phone,3,Married,3,1,1,147.2,0,0,0,0
16,9.0,6,Others,1,Married,3,0,10,323.45,0,0,0,1
0,9.0,3,Mobile Phone,3,Single,2,0,0,114.2,1,0,0,1
7,15.0,5,Mobile Phone,1,Single,2,0,3,148.42,0,0,0,0
23,13.0,5,Grocery,3,Married,4,1,13,264.66,0,0,0,0
4,23.0,2,Laptop & Accessory,3,Married,5,0,8,177.94,0,0,0,0
23,6.0,3,Others,1,Married,4,0,6,295.17,0,0,0,0
23,14.0,4,Fashion,4,Married,5,0,3,229.66,0,0,1,0
