tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,churn,days_missing_flag,tenure_missing_flag,tenure_segment
1,12.0,4,Mobile,2,Single,3,0,1,135.51,0,0,0,1-3 months
31,25.0,4,Fashion,2,Single,8,0,47,230.12,0,1,0,2+ years
17,7.0,3,Mobile,1,Married,5,1,2,131.95,0,0,0,1-2 years
10,19.0,3,Laptop & Accessory,1,Married,2,0,7,142.85,0,0,0,7-12 months
12,6.0,2,Fashion,2,Married,1,0,7,196.13,0,0,0,7-12 months
16,7.0,4,Mobile Phone,5,Married,5,0,3,150.76,0,0,0,1-2 years
6,15.0,5,Laptop & Accessory,4,Married,3,1,10,177.28,0,0,0,4-6 months
3,28.0,2,Fashion,5,Married,3,0,47,224.8,0,1,0,1-3 months
9,15.0,4,Mobile Phone,2,Divorced,3,0,3,150.72,0,0,0,7-12 months
17,17.0,4,Mobile Phone,1,Single,2,0,8,149.55,0,0,0,1-2 years
12,17.0,3,Fashion,1,Married,2,0,7,176.54,1,0,0,7-12 months
16,33.0,3,Fashion,5,Married,9,0,1,208.2,0,0,0,1-2 years
25,8.0,4,Mobile,2,Single,8,0,2,132.12,0,0,0,2+ years
12,12.0,1,Fashion,3,Married,3,0,6,182.37,0,0,0,7-12 months
7,9.0,3,Mobile Phone,2,Divorced,1,0,2,137.37,0,0,0,7-12 months
12,12.0,4,Fashion,5,Married,5,0,7,199.91,0,0,0,7-12 months
1,31.0,4,Mobile Phone,4,Married,3,1,1,149.08,1,0,0,1-3 months
18,10.0,3,Laptop & Accessory,4,Married,2,0,8,144.47,0,0,0,1-2 years
7,9.0,3,Laptop & Accessory,1,Single,1,0,4,177.56,0,0,0,7-12 months
14,31.0,4,Laptop & Accessory,2,Married,3,0,8,158.19,0,0,0,1-2 years
12,7.0,4,Fashion,5,Married,3,0,12,260.82,0,0,0,7-12 months
25,9.0,6,Laptop & Accessory,4,Married,7,0,3,179.82,0,0,0,2+ years
29,7.0,4,Others,5,Single,2,1,14,315.45,0,0,0,2+ years
6,14.0,1,Mobile,5,Married,7,0,6,131.43,0,0,0,4-6 months
10,7.0,4,Laptop & Accessory,2,Single,6,0,1,191.53,0,0,0,7-12 months
1,36.0,5,Laptop & Accessory,3,Single,3,0,9,170.08,1,0,0,1-3 months
1,19.0,4,Mobile Phone,1,Single,3,0,5,151.47,0,0,0,1-3 months
23,23.0,4,Fashion,5,Married,6,0,11,232.69,0,0,0,1-2 years
4,35.0,4,Laptop & Accessory,1,Married,2,0,7,154.68,0,0,0,4-6 months
13,8.0,3,Others,3,Married,1,0,12,280.41,0,0,0,1-2 years
27,9.0,5,Fashion,4,Divorced,4,0,13,200.25,0,0,0,2+ years
31,13.0,4,Mobile Phone,3,Divorced,10,0,3,147.67,0,0,0,2+ years
26,29.0,3,Grocery,1,Single,7,0,8,242.75,0,0,0,2+ years
5,14.0,4,Fashion,2,Single,3,1,11,196.43,0,0,0,4-6 months
0,8.0,1,Laptop & Accessory,3,Single,1,0,7,165.0,0,0,0,Brand New (0mo)
0,13.0,2,Mobile,2,Married,5,0,2,120.89,0,0,1,Brand New (0mo)
0,26.0,3,Mobile,1,Married,2,0,2,121.57,0,0,1,Brand New (0mo)
4,16.0,4,Laptop & Accessory,5,Married,3,0,11,155.72,0,0,0,4-6 months
7,14.0,1,Laptop & Accessory,3,Married,2,0,8,167.99,0,0,0,7-12 months
0,10.0,5,Fashion,1,Married,2,0,8,204.0,1,0,0,Brand New (0mo)
21,11.0,4,Laptop & Accessory,1,Single,3,1,8,166.63,0,0,0,1-2 years
60,27.0,3,Grocery,1,Married,5,1,0,278.75,0,0,0,2+ years
16,14.0,3,Mobile,1,Single,1,0,7,124.55,0,0,0,1-2 years
1,32.0,5,Mobile Phone,4,Divorced,7,0,2,150.46,1,0,0,1-3 months
13,25.0,3,Laptop & Accessory,1,Married,9,1,7,127.41,0,0,0,1-2 years
20,20.0,3,Laptop & Accessory,3,Married,4,1,2,145.91,0,0,0,1-2 years
5,15.0,4,Grocery,4,Single,5,0,1,289.22,0,0,0,4-6 months
22,24.0,3,Laptop & Accessory,2,Married,2,1,7,168.04,0,0,0,1-2 years
30,16.0,4,Mobile Phone,3,Divorced,4,0,4,154.42,0,0,0,2+ years
14,12.0,3,Fashion,1,Single,4,1,0,235.91,0,0,0,1-2 years
10,17.0,4,Fashion,1,Single,3,0,47,224.8,0,1,0,7-12 months
1,11.0,3,Laptop & Accessory,1,Single,2,0,2,149.08,0,0,0,1-3 months
7,15.0,4,Laptop & Accessory,5,Married,4,0,3,188.92,0,0,0,7-12 months
11,9.0,4,Laptop & Accessory,3,Divorced,6,1,47,221.02,0,1,0,7-12 months
11,12.0,4,Laptop & Accessory,1,Married,9,0,5,188.47,0,0,0,7-12 months
15,12.0,2,Mobile Phone,3,Married,4,1,4,146.27,0,0,0,1-2 years
0,8.0,4,Mobile,3,Single,2,0,0,122.74,0,0,1,Brand New (0mo)
8,24.0,3,Laptop & Accessory,5,Married,1,0,4,0.0,0,0,0,7-12 months
0,17.0,3,Mobile,4,Married,2,0,2,122.44,0,0,1,Brand New (0mo)
10,9.0,5,Fashion,3,Divorced,3,0,1,200.96,0,0,0,7-12 months
0,14.0,3,Laptop & Accessory,3,Married,1,1,4,149.07,0,0,0,Brand New (0mo)
12,9.0,5,Mobile Phone,4,Single,3,0,4,149.4,0,0,0,7-12 months
6,19.0,3,Mobile,1,Single,4,0,2,134.52,0,0,0,4-6 months
31,31.0,2,Fashion,1,Married,5,1,47,219.39,0,1,0,2+ years
10,33.0,1,Laptop & Accessory,3,Single,5,1,3,163.97,1,0,0,7-12 months
0,12.0,4,Mobile,2,Single,2,1,0,129.26,1,0,0,Brand New (0mo)
30,8.0,4,Grocery,2,Single,4,1,3,237.26,0,0,0,2+ years
20,21.0,4,Mobile Phone,4,Divorced,11,1,4,174.63,1,0,0,1-2 years
17,14.0,3,Mobile,1,Single,7,1,2,124.36,0,0,0,1-2 years
1,11.0,2,Mobile Phone,5,Married,4,0,3,153.19,0,0,0,1-3 months
29,15.0,3,Mobile,3,Married,3,0,3,129.42,0,0,0,2+ years
1,9.0,2,Laptop & Accessory,3,Married,3,0,8,177.06,0,0,0,1-3 months
11,9.0,5,Laptop & Accessory,1,Married,7,0,1,176.63,0,0,0,7-12 months
22,29.0,4,Grocery,1,Married,5,0,8,296.74,0,0,0,1-2 years
24,17.0,4,Grocery,4,Single,4,0,47,231.42,0,1,0,1-2 years
0,14.0,3,Mobile,5,Single,2,1,2,123.8,0,0,0,Brand New (0mo)
9,35.0,2,Laptop & Accessory,3,Married,3,0,9,159.07,0,0,0,7-12 months
19,27.0,6,Fashion,5,Married,4,1,8,233.51,0,0,0,1-2 years
23,35.0,4,Grocery,3,Divorced,1,0,7,270.46,0,0,0,1-2 years
1,7.0,4,Mobile Phone,4,Married,3,0,5,163.16,0,0,0,1-3 months
22,7.0,3,Grocery,3,Single,5,0,0,253.79,0,0,0,1-2 years
4,9.0,3,Mobile,5,Married,2,1,3,130.65,0,0,0,4-6 months
4,32.0,5,Fashion,4,Single,4,1,47,215.94,1,1,0,4-6 months
13,8.0,3,Laptop & Accessory,4,Married,8,0,3,157.15,0,0,0,1-2 years
1,16.0,5,Mobile Phone,5,Divorced,5,0,3,169.0,1,0,0,1-3 months
6,14.0,3,Mobile,2,Single,1,0,2,125.0,0,0,0,4-6 months
5,36.0,5,Laptop & Accessory,1,Married,3,0,8,179.68,0,0,0,4-6 months
15,16.0,3,Grocery,5,Divorced,1,0,9,267.99,0,0,0,1-2 years
6,17.0,4,Mobile Phone,3,Married,8,0,4,159.33,0,0,0,4-6 months
15,8.0,3,Grocery,3,Married,1,1,10,278.61,0,0,0,1-2 years
15,11.0,6,Laptop & Accessory,4,Married,8,0,3,189.3,0,0,0,1-2 years
3,9.0,5,Laptop & Accessory,4,Divorced,4,0,1,191.44,0,0,0,1-3 months
11,9.0,3,Mobile,3,Married,4,0,2,128.21,0,0,0,7-12 months
5,18.0,4,Laptop & Accessory,5,Married,3,1,2,193.33,0,0,0,4-6 months
3,13.0,4,Mobile Phone,5,Divorced,9,1,3,149.04,1,0,0,1-3 months
10,24.0,5,Laptop & Accessory,4,Married,4,0,4,180.07,0,0,0,7-12 months
9,9.0,4,Laptop & Accessory,5,Married,4,0,1,175.93,0,0,0,7-12 months
0,18.0,4,Mobile,5,Divorced,2,0,0,120.33,1,0,1,Brand New (0mo)
29,9.0,5,Others,5,Married,10,0,1,315.38,0,0,0,2+ years
13,14.0,4,Mobile,1,Single,1,1,3,123.42,0,0,0,1-2 years
11,14.0,3,Mobile,3,Married,3,1,7,126.55,1,0,0,7-12 months
18,19.0,1,Grocery,3,Single,7,1,8,236.95,1,0,0,1-2 years
10,12.0,2,Laptop & Accessory,5,Married,5,1,7,159.74,0,0,0,7-12 months
8,16.0,3,Mobile Phone,1,Married,2,0,2,139.17,0,0,0,7-12 months
1,9.0,4,Mobile Phone,4,Single,3,0,1,138.93,1,0,0,1-3 months
8,7.0,4,Fashion,1,Single,3,0,47,223.88,0,1,0,7-12 months
6,8.0,5,Mobile Phone,4,Married,2,0,3,147.69,0,0,0,4-6 months
1,27.0,4,Laptop & Accessory,3,Single,2,0,3,147.72,0,0,0,1-3 months
9,14.0,4,Fashion,5,Single,2,0,9,175.87,0,0,0,7-12 months
3,31.0,3,Laptop & Accessory,3,Married,8,1,2,147.36,0,0,0,1-3 months
30,6.0,3,Laptop & Accessory,3,Divorced,3,0,2,167.55,0,0,0,2+ years
25,9.0,4,Fashion,3,Married,3,1,4,179.69,0,0,0,2+ years
23,8.0,3,Grocery,5,Married,2,0,7,279.24,0,0,0,1-2 years
6,6.0,4,Laptop & Accessory,1,Single,1,0,4,169.49,0,0,0,4-6 months
13,10.0,5,Laptop & Accessory,3,Married,2,0,8,155.69,0,0,0,1-2 years
14,8.0,3,Grocery,5,Married,8,0,8,265.95,0,0,0,1-2 years
0,14.0,4,Mobile,2,Single,2,0,0,125.64,1,0,0,Brand New (0mo)
24,31.0,4,Grocery,3,Divorced,5,1,6,264.73,0,0,0,1-2 years
6,7.0,4,Laptop & Accessory,5,Married,6,0,3,165.87,0,0,0,4-6 months
0,6.0,4,Mobile,3,Married,7,0,7,122.58,0,0,1,Brand New (0mo)
1,12.0,4,Mobile Phone,3,Single,3,1,1,153.51,1,0,0,1-3 months
6,21.0,3,Laptop & Accessory,1,Married,1,1,1,148.78,0,0,0,4-6 months
0,19.0,3,Mobile,3,Divorced,2,0,6,120.96,0,0,1,Brand New (0mo)
0,25.0,4,Mobile Phone,5,Married,2,0,7,140.66,0,0,0,Brand New (0mo)
1,22.0,4,Mobile Phone,1,Single,3,0,1,153.71,0,0,0,1-3 months
1,10.0,5,Mobile Phone,3,Single,3,0,1,157.3,0,0,0,1-3 months
26,7.0,5,Others,3,Divorced,2,0,10,324.99,0,0,0,2+ years
28,27.0,4,Laptop & Accessory,3,Single,5,0,4,173.69,0,0,0,2+ years
0,24.0,3,Laptop & Accessory,3,Divorced,1,1,2,146.14,1,0,0,Brand New (0mo)
2,33.0,3,Laptop & Accessory,3,Married,5,0,1,143.35,0,0,0,1-3 months
6,20.0,5,Mobile Phone,4,Divorced,3,0,3,152.43,0,0,0,4-6 months
6,13.0,3,Fashion,3,Married,1,0,47,216.91,0,1,0,4-6 months
1,15.0,5,Mobile Phone,3,Single,3,1,3,164.89,1,0,0,1-3 months
19,6.0,3,Fashion,5,Married,8,0,3,193.96,0,0,0,1-2 years
1,16.0,5,Mobile Phone,3,Married,2,1,1,158.88,1,0,0,1-3 months
21,33.0,4,Others,3,Married,5,0,1,321.58,0,0,0,1-2 years
21,9.0,4,Laptop & Accessory,2,Married,7,0,5,175.7,0,0,0,1-2 years
7,14.0,1,Laptop & Accessory,3,Married,3,0,2,144.04,0,0,0,7-12 months
0,27.0,4,Mobile,5,Married,1,0,0,122.96,0,0,1,Brand New (0mo)
15,13.0,4,Fashion,1,Single,5,1,1,260.91,0,0,0,1-2 years
20,9.0,3,Grocery,3,Married,10,1,13,237.7,0,0,0,1-2 years
30,22.0,3,Laptop & Accessory,5,Single,9,0,2,154.05,0,0,0,2+ years
6,34.0,3,Laptop & Accessory,3,Married,2,1,7,152.07,0,0,0,4-6 months
0,15.0,3,Mobile,3,Married,2,0,2,127.42,1,0,0,Brand New (0mo)
8,8.0,5,Others,4,Single,3,1,11,288.24,1,0,0,7-12 months
5,35.0,3,Mobile Phone,3,Single,10,0,7,140.25,0,0,0,4-6 months
1,8.0,6,Laptop & Accessory,4,Single,8,0,1,192.35,1,0,0,1-3 months
8,7.0,5,Mobile Phone,1,Married,3,1,4,161.22,0,0,0,7-12 months
19,10.0,4,Others,4,Divorced,3,0,8,287.89,0,0,0,1-2 years
0,6.0,3,Mobile Phone,1,Married,10,1,2,147.87,1,0,0,Brand New (0mo)
0,11.0,3,Mobile,1,Single,2,0,2,131.17,0,0,0,Brand New (0mo)
18,11.0,5,Laptop & Accessory,5,Single,2,1,4,157.69,0,0,0,1-2 years
15,29.0,3,Grocery,1,Single,3,0,0,259.92,0,0,0,1-2 years
1,22.0,1,Laptop & Accessory,5,Single,1,0,7,156.61,0,0,0,1-3 months
23,15.0,3,Others,3,Married,5,1,0,293.31,0,0,0,1-2 years
3,26.0,3,Laptop & Accessory,5,Divorced,1,0,2,199.57,0,0,0,1-3 months
14,12.0,3,Mobile Phone,5,Single,3,1,17,147.21,0,0,0,1-2 years
26,29.0,3,Grocery,2,Single,7,0,8,242.75,0,0,0,2+ years
3,27.0,4,Mobile Phone,1,Married,3,0,11,163.12,0,0,0,1-3 months
8,22.0,3,Fashion,3,Divorced,5,1,0,176.32,0,0,0,7-12 months
0,14.0,4,Mobile,5,Single,8,0,0,125.61,1,0,0,Brand New (0mo)
31,7.0,6,Laptop & Accessory,3,Married,4,1,3,181.6,0,0,0,2+ years
18,13.0,3,Fashion,5,Married,2,0,11,152.1,0,0,0,1-2 years
1,31.0,5,Fashion,5,Single,3,0,47,212.22,1,1,0,1-3 months
1,11.0,6,Fashion,2,Divorced,3,0,47,229.0,1,1,0,1-3 months
11,8.0,4,Fashion,3,Married,4,1,2,177.56,0,0,0,7-12 months
9,6.0,3,Laptop & Accessory,1,Single,5,0,0,166.53,0,0,0,7-12 months
10,22.0,4,Laptop & Accessory,3,Married,5,0,0,163.34,0,0,0,7-12 months
28,24.0,3,Grocery,4,Single,4,0,7,268.35,0,0,0,2+ years
27,20.0,2,Laptop & Accessory,5,Married,3,0,4,169.5,0,0,0,2+ years
0,15.0,3,Laptop & Accessory,5,Single,4,1,3,182.24,1,0,0,Brand New (0mo)
19,11.0,4,Laptop & Accessory,5,Married,6,1,4,175.06,0,0,0,1-2 years
12,12.0,3,Fashion,4,Single,5,0,2,183.76,0,0,0,7-12 months
20,10.0,2,Grocery,5,Married,4,0,9,257.25,0,0,0,1-2 years
29,25.0,4,Grocery,4,Single,5,0,8,293.35,0,0,0,2+ years
13,18.0,3,Laptop & Accessory,5,Married,3,0,7,144.48,0,0,0,1-2 years
1,11.0,5,Laptop & Accessory,5,Married,3,0,4,167.56,0,0,0,1-3 months
13,6.0,3,Laptop & Accessory,3,Single,4,1,0,147.28,1,0,0,1-2 years
5,27.0,4,Laptop & Accessory,3,Married,3,0,3,166.97,0,0,0,4-6 months
23,17.0,3,Others,4,Single,4,0,4,299.26,0,0,0,1-2 years
0,6.0,4,Mobile,4,Single,2,0,0,128.36,0,0,0,Brand New (0mo)
20,9.0,4,Laptop & Accessory,2,Married,4,0,5,198.79,0,0,0,1-2 years
18,8.0,4,Mobile Phone,1,Single,8,1,3,149.36,0,0,0,1-2 years
12,15.0,3,Laptop & Accessory,4,Single,10,0,3,167.82,0,0,0,7-12 months
5,12.0,4,Mobile Phone,4,Married,3,0,3,152.89,0,0,0,4-6 months
7,8.0,4,Mobile Phone,5,Single,2,0,3,143.81,0,0,0,7-12 months
29,9.0,4,Fashion,4,Married,5,0,3,234.76,0,0,0,2+ years
7,6.0,4,Laptop & Accessory,5,Single,1,0,9,153.43,0,0,0,7-12 months
4,34.0,4,Laptop & Accessory,1,Married,9,0,8,178.04,0,0,0,4-6 months
19,9.0,3,Grocery,3,Married,4,0,9,274.65,0,0,0,1-2 years
20,31.0,3,Fashion,3,Single,3,0,11,186.33,0,0,0,1-2 years
29,7.0,2,Grocery,2,Married,4,0,1,272.32,0,0,0,2+ years
1,13.0,5,Mobile Phone,4,Married,3,0,4,148.68,0,0,0,1-3 months
7,7.0,5,Mobile Phone,3,Married,3,0,1,145.08,0,0,0,7-12 months
1,17.0,4,Grocery,5,Married,3,1,11,295.68,0,0,0,1-3 months
1,32.0,4,Mobile Phone,3,Married,3,0,8,154.42,0,0,0,1-3 months
5,9.0,6,Mobile Phone,2,Married,6,1,1,152.78,1,0,0,4-6 months
1,22.0,4,Laptop & Accessory,3,Married,9,0,1,173.34,1,0,0,1-3 months
25,13.0,3,Fashion,4,Single,8,0,0,204.45,0,0,0,2+ years
18,34.0,4,Grocery,4,Single,2,0,6,267.04,0,0,0,1-2 years
20,10.0,4,Grocery,4,Divorced,10,0,2,291.06,0,0,0,1-2 years
11,28.0,3,Mobile Phone,5,Divorced,3,1,8,160.64,0,0,0,7-12 months
4,12.0,4,Mobile,3,Married,2,1,2,127.03,0,0,0,4-6 months
0,18.0,4,Mobile,5,Married,2,0,0,120.33,1,0,1,Brand New (0mo)
15,13.0,5,Laptop & Accessory,4,Single,8,1,3,185.32,0,0,0,1-2 years
17,6.0,3,Laptop & Accessory,5,Married,6,1,3,154.54,0,0,0,1-2 years
5,6.0,3,Laptop & Accessory,1,Married,2,1,8,161.62,0,0,0,4-6 months
0,6.0,5,Laptop & Accessory,4,Single,7,0,0,167.35,1,0,0,Brand New (0mo)
10,15.0,5,Mobile Phone,5,Married,2,0,4,148.42,0,0,0,7-12 months
7,21.0,3,Laptop & Accessory,5,Single,2,0,6,161.25,0,0,0,7-12 months
0,6.0,3,Mobile,3,Married,8,0,2,122.32,0,0,1,Brand New (0mo)
16,17.0,4,Grocery,5,Married,2,0,10,292.99,0,0,0,1-2 years
12,8.0,4,Laptop & Accessory,2,Divorced,9,0,4,152.04,0,0,0,7-12 months
7,9.0,4,Laptop & Accessory,4,Single,10,0,8,176.47,0,0,0,7-12 months
6,9.0,5,Laptop & Accessory,5,Single,6,0,5,146.76,0,0,0,4-6 months
1,25.0,4,Mobile Phone,3,Married,2,0,3,152.74,0,0,0,1-3 months
31,28.0,4,Grocery,1,Married,6,1,1,303.75,0,0,0,2+ years
0,14.0,3,Fashion,3,Single,2,0,7,187.26,0,0,0,Brand New (0mo)
14,6.0,4,Others,3,Divorced,2,0,10,291.89,0,0,0,1-2 years
0,16.0,3,Laptop & Accessory,1,Single,2,0,2,146.84,0,0,0,Brand New (0mo)
30,13.0,1,Laptop & Accessory,2,Married,1,1,9,152.2,0,0,0,2+ years
6,7.0,4,Fashion,1,Married,3,0,47,229.22,0,1,0,4-6 months
0,9.0,4,Mobile Phone,3,Married,2,0,0,112.81,0,0,1,Brand New (0mo)
7,17.0,4,Laptop & Accessory,3,Single,3,0,10,179.87,0,0,0,7-12 months
0,29.0,4,Fashion,5,Divorced,2,0,10,173.36,1,0,0,Brand New (0mo)
3,7.0,5,Grocery,2,Married,5,0,8,286.24,0,0,0,1-3 months
10,16.0,5,Laptop & Accessory,4,Married,4,1,47,213.47,0,1,0,7-12 months
8,22.0,3,Fashion,4,Divorced,1,0,9,180.2,0,0,0,7-12 months
5,10.0,4,Laptop & Accessory,3,Married,2,0,8,161.62,0,0,0,4-6 months
18,7.0,4,Mobile Phone,1,Married,6,1,3,156.95,0,0,0,1-2 years
11,9.0,3,Laptop & Accessory,1,Single,9,1,0,168.61,0,0,0,7-12 months
0,23.0,3,Mobile,4,Divorced,2,0,0,122.1,1,0,1,Brand New (0mo)
1,17.0,4,Mobile Phone,1,Married,2,0,2,146.45,0,0,0,1-3 months
7,24.0,5,Mobile Phone,3,Married,11,1,1,149.37,1,0,0,7-12 months
1,10.0,5,Mobile Phone,3,Married,3,1,2,150.66,0,0,0,1-3 months
1,7.0,5,Laptop & Accessory,3,Single,3,0,3,171.17,0,0,0,1-3 months
9,15.0,1,Mobile,4,Married,2,0,2,128.1,0,0,0,7-12 months
8,16.0,4,Fashion,2,Married,2,0,47,210.0,0,1,0,7-12 months
6,14.0,4,Mobile,3,Married,10,1,0,124.37,1,0,0,4-6 months
4,17.0,4,Fashion,3,Single,11,0,47,221.67,0,1,0,4-6 months
0,14.0,3,Mobile,5,Divorced,2,0,2,125.0,0,0,0,Brand New (0mo)
14,35.0,6,Fashion,5,Married,5,0,2,234.32,0,0,0,1-2 years
26,10.0,5,Grocery,5,Divorced,3,0,17,293.56,0,0,0,2+ years
19,7.0,4,Mobile Phone,1,Married,5,0,3,147.7,0,0,0,1-2 years
3,8.0,4,Laptop & Accessory,1,Single,6,1,0,168.77,0,0,0,1-3 months
24,35.0,4,Grocery,5,Divorced,6,1,3,293.8,0,0,0,1-2 years
20,9.0,4,Fashion,1,Married,6,1,47,228.68,0,1,0,1-2 years
0,20.0,4,Mobile Phone,4,Married,2,1,2,137.43,1,0,0,Brand New (0mo)
0,23.0,3,Mobile,3,Married,1,1,0,127.41,1,0,0,Brand New (0mo)
11,26.0,4,Fashion,4,Single,3,1,10,201.42,0,0,0,7-12 months
14,8.0,4,Mobile Phone,4,Married,5,0,4,148.87,0,0,0,1-2 years
10,25.0,4,Laptop & Accessory,1,Single,4,0,10,202.79,0,0,0,7-12 months
2,16.0,4,Laptop & Accessory,3,Single,10,0,4,158.69,0,0,0,1-3 months
10,16.0,3,Mobile Phone,4,Married,2,0,7,139.36,0,0,0,7-12 months
6,16.0,1,Fashion,3,Married,1,1,8,183.8,0,0,0,4-6 months
0,15.0,3,Laptop & Accessory,1,Single,2,0,7,141.05,0,0,0,Brand New (0mo)
9,34.0,4,Laptop & Accessory,3,Married,4,0,8,193.83,0,0,0,7-12 months
0,6.0,3,Mobile,5,Married,5,0,2,121.94,0,0,1,Brand New (0mo)
1,21.0,4,Fashion,2,Single,2,1,8,200.53,1,0,0,1-3 months
6,11.0,4,Mobile,2,Divorced,2,0,2,129.11,0,0,0,4-6 months
2,13.0,3,Laptop & Accessory,2,Married,2,1,0,166.23,0,0,0,1-3 months
3,35.0,3,Fashion,4,Married,4,0,3,192.5,0,0,0,1-3 months
9,7.0,4,Fashion,3,Single,3,0,47,212.89,0,1,0,7-12 months
10,7.0,6,Fashion,5,Married,4,1,47,227.52,0,1,0,7-12 months
8,23.0,3,Laptop & Accessory,5,Divorced,4,1,7,189.66,0,0,0,7-12 months
10,10.0,4,Mobile Phone,1,Married,7,0,1,153.35,0,0,0,7-12 months
1,15.0,5,Mobile Phone,1,Married,8,0,3,146.8,1,0,0,1-3 months
0,9.0,3,Mobile,1,Married,5,0,4,120.97,0,0,1,Brand New (0mo)
26,9.0,5,Others,3,Single,3,1,13,315.68,0,0,0,2+ years
11,10.0,4,Laptop & Accessory,4,Single,5,0,2,166.07,0,0,0,7-12 months
3,6.0,4,Laptop & Accessory,1,Married,2,1,0,151.26,0,0,0,1-3 months
1,34.0,4,Fashion,2,Divorced,3,0,10,201.39,1,0,0,1-3 months
0,16.0,4,Mobile Phone,3,Single,2,0,0,112.0,0,0,0,Brand New (0mo)
18,7.0,4,Mobile Phone,1,Single,8,1,3,149.36,0,0,0,1-2 years
7,29.0,4,Laptop & Accessory,4,Married,2,0,8,186.46,0,0,0,7-12 months
1,21.0,4,Mobile Phone,5,Divorced,3,1,9,147.35,0,0,0,1-3 months
5,27.0,4,Laptop & Accessory,3,Divorced,3,0,1,194.32,0,0,0,4-6 months
0,24.0,3,Mobile,2,Single,2,0,7,121.53,0,0,1,Brand New (0mo)
7,12.0,4,Laptop & Accessory,1,Married,8,0,47,224.98,0,1,0,7-12 months
11,13.0,3,Laptop & Accessory,5,Married,6,1,8,184.74,0,0,0,7-12 months
15,8.0,5,Others,1,Married,2,0,9,298.45,1,0,0,1-2 years
13,11.0,4,Fashion,5,Married,6,1,12,204.75,0,0,0,1-2 years
4,29.0,4,Laptop & Accessory,2,Divorced,1,0,8,155.82,0,0,0,4-6 months
0,9.0,3,Mobile,4,Married,4,1,3,122.77,0,0,1,Brand New (0mo)
7,13.0,4,Laptop & Accessory,2,Married,5,0,8,202.25,0,0,0,7-12 months
15,8.0,3,Others,3,Married,6,0,14,288.8,0,0,0,1-2 years
13,16.0,4,Laptop & Accessory,5,Married,3,0,10,176.51,0,0,0,1-2 years
9,9.0,1,Laptop & Accessory,5,Married,7,0,4,168.42,0,0,0,7-12 months
16,15.0,4,Others,1,Married,3,0,10,309.3,0,0,0,1-2 years
12,17.0,4,Laptop & Accessory,1,Married,3,0,10,178.43,0,0,0,7-12 months
4,14.0,3,Mobile,4,Single,2,0,0,125.01,0,0,0,4-6 months
0,10.0,4,Mobile,2,Divorced,1,0,4,131.62,0,0,0,Brand New (0mo)
5,19.0,4,Others,3,Divorced,3,0,9,320.45,1,0,0,4-6 months
2,35.0,5,Laptop & Accessory,3,Married,9,0,6,163.84,0,0,0,1-3 months
15,35.0,5,Laptop & Accessory,1,Single,5,0,0,142.72,0,0,0,1-2 years
0,25.0,3,Mobile Phone,1,Married,4,0,2,136.69,0,0,0,Brand New (0mo)
26,14.0,4,Fashion,4,Single,9,0,47,229.45,0,1,0,2+ years
8,8.0,5,Fashion,3,Married,3,1,7,195.83,0,0,0,7-12 months
14,19.0,4,Laptop & Accessory,5,Married,4,0,8,169.48,0,0,0,1-2 years
0,31.0,1,Mobile,1,Single,2,1,1,129.94,0,0,0,Brand New (0mo)
11,8.0,3,Laptop & Accessory,5,Married,4,0,7,168.93,0,0,0,7-12 months
9,11.0,5,Mobile Phone,1,Married,3,0,3,148.76,0,0,0,7-12 months
4,13.0,3,Laptop & Accessory,5,Married,2,0,12,143.06,0,0,0,4-6 months
0,6.0,4,Mobile,4,Single,2,1,2,121.74,1,0,1,Brand New (0mo)
1,15.0,6,Mobile Phone,3,Married,3,0,3,171.21,0,0,0,1-3 months
9,13.0,6,Laptop & Accessory,1,Single,3,0,9,191.46,0,0,0,7-12 months
0,14.0,4,Mobile Phone,4,Single,2,0,0,112.61,1,0,1,Brand New (0mo)
8,14.0,1,Mobile,4,Married,1,0,3,124.26,0,0,0,7-12 months
14,16.0,5,Laptop & Accessory,2,Divorced,11,0,3,173.76,0,0,0,1-2 years
9,17.0,3,Fashion,1,Married,1,0,8,197.38,0,0,0,7-12 months
22,24.0,4,Others,3,Married,2,1,9,295.02,0,0,0,1-2 years
15,17.0,4,Laptop & Accessory,2,Single,9,0,11,187.3,0,0,0,1-2 years
19,11.0,3,Laptop & Accessory,4,Married,2,1,2,150.21,0,0,0,1-2 years
22,14.0,4,Laptop & Accessory,5,Married,6,0,3,179.86,0,0,0,1-2 years
2,8.0,6,Laptop & Accessory,1,Married,2,0,6,191.74,0,0,0,1-3 months
23,34.0,3,Grocery,5,Divorced,5,1,2,268.8,0,0,0,1-2 years
9,9.0,3,Laptop & Accessory,4,Single,4,1,1,192.78,0,0,0,7-12 months
11,13.0,4,Laptop & Accessory,2,Single,1,0,5,140.28,0,0,0,7-12 months
1,16.0,4,Laptop & Accessory,5,Single,2,1,4,207.24,1,0,0,1-3 months
0,21.0,3,Fashion,3,Married,8,1,7,236.1,1,0,0,Brand New (0mo)
7,7.0,3,Laptop & Accessory,1,Married,10,0,1,154.84,0,0,0,7-12 months
26,26.0,4,Mobile Phone,1,Married,2,0,3,167.58,0,0,0,2+ years
10,17.0,5,Laptop & Accessory,3,Married,3,1,8,181.73,0,0,0,7-12 months
